country_name,iso3,year,bond_spreads,bond_10y,vulnerability100,readiness100,lnrgdp,growth,inflation_cpi,debt_gdp,OB_gdp,reserves,gee,rqe,tt,is_advanced,sensitivity,EcoReadiness100,readiness_delta100,vulnerability_delta100,capacity,governance100,social100,id,is_us,G_source_scaled,X_source_scaled,G_main,X_main,debt_ratio,G_B,G_X,theta_sample_full,sg_G_hat_full,mG_hat_full,theta_hat_full
Germany,DEU,2002,.206221,4.7922649,30.947472,63.513096,.079606131,-.0023399999,.01367,59.823002,-.014570001,.031105313,.01660018,.015109432,1.0187796,1,30.45216,48.435139,17.482136,-9.8300552,28.033836,81.298523,60.805618,DEU,0,.6351309585571289,.3045215988159179,.0031603240966797,9.46044921873e-06,.5982300186157227,.0018906007431884,2.98980856314e-08,1,-2.020249651965687,2.020249651965687,1.20857398690384
Germany,DEU,2003,.087615997,4.08777,30.872356,62.916859,.079552986,-.0052999998,.010650001,63.344002,-.01211,.033969637,.013574052,.015018779,1.0259116,1,30.326929,48.435139,16.544729,-9.6834469,27.936703,78.966217,61.349213,DEU,0,.629168586730957,.3032692909240723,-.0059623718261719,-.0012523078918457,.6334400177001953,-.0037768049151055,7.46672529203e-06,1,-.886174254198506,.886174254198506,.5613382352649591
Germany,DEU,2004,-.195519,4.0620971,30.824286,63.1203,.07966885,.01165,.01761,64.964996,-.0089999996,.033694413,.014671475,.01469573,1.0097326,1,30.24003,48.435139,16.122292,-9.3247614,27.879766,78.778114,62.147648,DEU,0,.6312030029296876,.3024003028869629,.0020344161987306,-.0008689880371094,.6496499633789062,.0013216584090028,-1.76788333920e-06,1,-1.210392569506686,1.210392569506686,.7863314884541187
Germany,DEU,2005,-.90442002,3.380239,30.776503,63.875065,.079757333,.0088900002,.019540001,67.120003,-.0092900004,.034946304,.015005248,.015151066,.98100001,1,30.208233,48.198696,16.637281,-9.2167168,27.77684,80.439438,62.987057,DEU,0,.6387506484985351,.3020823287963867,.0075476455688476,-.0003179740905762,.6712000274658203,.0050659799131128,-2.39995573575e-06,1,-1.677771272810474,1.677771272810474,1.126120124391755
Germany,DEU,2006,-1.020388,3.7722239,30.72538,68.134842,.080135748,.038570002,.017619999,66.397003,.0062800003,.036945116,.016459761,.015689088,.95699996,1,30.21369,59.17223,19.847567,-8.5857821,27.626621,81.400139,63.832161,DEU,0,.6813484191894531,.3021368980407715,.042597770690918,.0000545692443847,.6639700317382813,.0282836431576288,2.32452815908e-06,1,-2.010223006618491,2.010223006618491,1.334727833505502
Germany,DEU,2007,-.401337,4.2301669,30.453499,68.770294,.080420859,.02892,.022880001,63.687,.02554,.043720927,.016313124,.016161656,.958,1,29.514347,60.571453,19.549227,-8.2507982,27.462881,81.051346,64.688087,DEU,0,.6877029418945313,.2951434707641601,.0063545227050782,-.0069934272766113,.636870002746582,.0040470048926364,-.0000444398924155,1,4.155599864804264,-4.155599864804264,-2.646576897311588
Germany,DEU,2008,.36796099,4.0154881,30.593925,68.438896,.080509298,.0088800006,.027550001,65.169998,.0207,.044175081,.015140554,.014888845,.935,1,30.364323,59.87508,18.559162,-7.682312,27.117098,80.202843,65.238754,DEU,0,.6843889617919922,.3036432266235352,-.0033139801025391,.008499755859375,.6516999816894531,-.002159720772144,-.0000281680217944,1,-9.432125784984681,9.432125784984681,6.146916201367135
Germany,DEU,2009,.02396,3.268724,30.676943,67.898766,.079938263,-.055500001,.0022799999,72.362,-.0083099995,.060433291,.015751092,.015164528,.99199998,1,30.65773,58.294476,18.402239,-7.8483343,27.112442,79.561089,65.840736,DEU,0,.6789876556396485,.3065773010253907,-.0054013061523437,.0029340744018555,.7236199951171876,-.0039084931315854,-.0000158478341182,1,-4.492643848544806,4.492643848544806,3.250966919747255
Germany,DEU,2010,-.41818601,2.7734301,30.2628,69.511421,.080344304,.041439999,.01164,81.033997,-.02289,.070000432,.015156938,.015706861,.96399999,1,29.928818,62.650852,19.077015,-7.6529565,26.546658,79.619843,66.263565,DEU,0,.6951142120361328,.2992881774902344,.0161265563964843,-.0072891235351563,.8103399658203125,.0130679931591264,-.0001175484617706,1,4.546077301129981,-4.546077301129981,-3.683868124814167
Germany,DEU,2011,-.114057,2.6477201,30.322281,69.303818,.080713183,.037579998,.02479,78.484001,.01156,.073127359,.01500139,.015488677,.935,1,30.307058,62.032215,17.288565,-6.5660958,26.389107,79.471535,66.4077,DEU,0,.6930381774902344,.3030705833435058,-.0020760345458983,.0037824058532714,.7848400115966797,-.001629354977078,-7.85240521800e-06,1,-5.191046038947951,5.191046038947951,4.074140633406808
