cutoff,rss,N,N_low,N_high,share_low,share_high,rank_cutoff,rank_rss
1.515496515668692,1.993561,1060,816,244,.76981133,.23018868,816,329
1.642113578132083,1.9935633,1060,836,224,.78867924,.21132076,836,330
1.764593484562235,1.9935635,1060,853,207,.804717,.19528303,853,331
1.52165768729016,1.9935741,1060,817,243,.77075469,.22924529,817,332
-1.223248482575792,1.9935772,1060,304,756,.28679246,.71320754,303,333
-1.216184026211352,1.9935772,1060,304,756,.28679246,.71320754,304,334
1.501059602045165,1.9935837,1060,813,247,.76698112,.23301888,812,335
1.503961702803881,1.9935837,1060,813,247,.76698112,.23301888,813,336
-1.141724415358953,1.993588,1060,338,722,.31886792,.68113208,337,337
-1.141550848175478,1.993588,1060,338,722,.31886792,.68113208,338,338
1.537130432301483,1.9935921,1060,821,239,.77452832,.22547171,821,339
1.543541700992619,1.993593,1060,822,238,.77547169,.2245283,822,340
1.591467330690924,1.9935963,1060,827,233,.78018868,.21981132,827,341
-1.209905483017888,1.9935976,1060,311,749,.29339623,.70660377,310,342
-1.212625783492211,1.9935981,1060,307,753,.28962263,.71037734,307,343
-1.209936208639112,1.9935988,1060,309,751,.29150942,.70849055,309,344
1.555010391958618,1.9936029,1060,825,235,.77830189,.22169812,825,345
1.530928068780718,1.993607,1060,820,240,.7735849,.2264151,819,346
1.536154556988642,1.993607,1060,820,240,.7735849,.2264151,820,347
-1.211362608758449,1.9936104,1060,308,752,.29056603,.70943397,308,348
1.525481022222315,1.9936152,1060,819,241,.77264148,.22735849,818,349
1.547904680842467,1.9936179,1060,824,236,.77735847,.22264151,823,350
1.553657562860274,1.9936179,1060,824,236,.77735847,.22264151,824,351
-1.208201590792841,1.993626,1060,312,748,.29433963,.7056604,311,352
-1.20775567820597,1.993626,1060,312,748,.29433963,.7056604,312,353
-1.215609182709768,1.9936305,1060,305,755,.28773585,.71226418,305,354
1.569116787223034,1.9936346,1060,826,234,.77924526,.22075471,826,355
-1.201390236104561,1.9936368,1060,316,744,.2981132,.70188677,315,356
-1.200559063664784,1.9936368,1060,316,744,.2981132,.70188677,316,357
-1.198610414892609,1.9936399,1060,317,743,.29905659,.70094341,317,358
-1.214882575432881,1.9936428,1060,306,754,.28867924,.71132076,306,359
-1.19104916045361,1.9936603,1060,320,740,.3018868,.6981132,320,360
-1.191592932471674,1.9936632,1060,319,741,.3009434,.69905663,319,361
-1.206490588330321,1.9936657,1060,314,746,.29622641,.70377356,313,362
1.482103913310145,1.9936678,1060,810,250,.76415092,.23584905,810,363
-1.148419539993639,1.9936688,1060,336,724,.31698114,.68301886,336,364
-1.304566568210206,1.9936756,1060,277,783,.26132074,.73867923,276,365
